parent_id,judul,tipe_dokumen,kelompok,kategori,sumber,tanggal,url_sumber,file_asal,file_upload,sha256,ukuran_byte,jumlah_baris_data,siap_upload
deskriptif__artikel_dan_berita__mewakili_kadis_kabid_kebudayaan_resmikan_launching_sanggar_katining_ambun_wadah_baru_pelestarian_budaya_dayak,"Mewakili Kadis, Kabid Kebudayaan Resmikan Launching Sanggar Katining Ambun: Wadah Baru Pelestarian Budaya Dayak",pdf,deskriptif,artikel_dan_berita,post,2025-10-19,https://disparbudpora.palangkaraya.go.id/kabid-kebudayaan-ita-dwi-rahayu-resmikan-launching-sanggar-katining-ambun-wadah-baru-pelestarian-budaya-dayak/,deskriptif/artikel_dan_berita_pariwisata/kabid_kebudayaan_ita_dwi_rahayu_resmikan_launching_sanggar_katining_ambun_wadah_baru_pelestarian_budaya_dayak.pdf,documents/deskriptif/artikel_dan_berita/mewakili_kadis_kabid_kebudayaan_resmikan_launching_sanggar_katining_ambun_wadah_baru_pelestarian_budaya_dayak.pdf,35647c1a42a4a9c4e45c884e4998dad360bbe39a1830d8fad93e3afe260728c4,5472,,ya
deskriptif__artikel_dan_berita__rri_palangka_raya_hadirkan_kuncoro_adi_bahas_hilirisasi_wisata_untuk_nilai_tambah_ekonomi_daerah,RRI Palangka Raya Hadirkan Kuncoro Adi Bahas Hilirisasi Wisata untuk Nilai Tambah Ekonomi Daerah,pdf,deskriptif,artikel_dan_berita,post,2025-10-14,https://disparbudpora.palangkaraya.go.id/rri-palangka-raya-hadirkan-kuncoro-adi-bahas-hilirisasi-wisata-untuk-nilai-tambah-ekonomi-daerah/,deskriptif/artikel_dan_berita_pariwisata/rri_palangka_raya_hadirkan_kuncoro_adi_bahas_hilirisasi_wisata_untuk_nilai_tambah_ekonomi_daerah.pdf,documents/deskriptif/artikel_dan_berita/rri_palangka_raya_hadirkan_kuncoro_adi_bahas_hilirisasi_wisata_untuk_nilai_tambah_ekonomi_daerah.pdf,a462df042acafb221a8bff7a64ca086e7d654e961317985e8bb89ca1397eedaf,7593,,ya
deskriptif__artikel_dan_berita__kepala_disparbudpora_palangka_raya_resmi_buka_pelatihan_sadar_wisata_2025_kebangkitan_sdm_pariwisata_lokal,"Kepala DISPARBUDPORA Palangka Raya Resmi Buka ""Pelatihan Sadar Wisata 2025"": Kebangkitan SDM Pariwisata Lokal",pdf,deskriptif,artikel_dan_berita,post,2025-10-14,https://disparbudpora.palangkaraya.go.id/kepala-disparbudpora-palangka-raya-resmi-buka-pelatihan-sadar-wisata-2025-kebangkitan-sdm-pariwisata-lokal/,deskriptif/artikel_dan_berita_pariwisata/kepala_disparbudpora_palangka_raya_resmi_buka_pelatihan_sadar_wisata_2025_kebangkitan_sdm_pariwisata_lokal.pdf,documents/deskriptif/artikel_dan_berita/kepala_disparbudpora_palangka_raya_resmi_buka_pelatihan_sadar_wisata_2025_kebangkitan_sdm_pariwisata_lokal.pdf,ad0c9cb743abc9be0ad09c8c40a6bb0012bfee09a04a0c8e6f67b811e839fc65,6016,,ya
deskriptif__artikel_dan_berita__mengenal_warisan_budaya_takbenda_apa_sih_wbtb_itu,Mengenal Warisan Budaya Takbenda : Apa Sih WBTb Itu?,pdf,deskriptif,artikel_dan_berita,post,2025-10-11,https://disparbudpora.palangkaraya.go.id/mengenal-warisan-budaya-takbenda-apa-sih-wbtb-itu/,deskriptif/artikel_dan_berita_pariwisata/mengenal_warisan_budaya_takbenda_apa_sih_wbtb_itu.pdf,documents/deskriptif/artikel_dan_berita/mengenal_warisan_budaya_takbenda_apa_sih_wbtb_itu.pdf,44e806c3128a73c4fd1cea5065de80cf34c0e11ce6d5f2840d25625489f424cb,5865,,ya
deskriptif__artikel_dan_berita__dari_pegawai_disparbudpora_ke_keluarga_penyerahan_telur_di_lokasi_stunting_kereng_bangkirai,Dari Pegawai DISPARBUDPORA ke Keluarga: Penyerahan Telur di Lokasi Stunting Kereng Bangkirai,pdf,deskriptif,artikel_dan_berita,post,2025-10-11,https://disparbudpora.palangkaraya.go.id/dari-pegawai-disparbudpora-ke-keluarga-penyerahan-telur-di-lokasi-stunting-kereng-bangkirai/,deskriptif/artikel_dan_berita_pariwisata/dari_pegawai_disparbudpora_ke_keluarga_penyerahan_telur_di_lokasi_stunting_kereng_bangkirai.pdf,documents/deskriptif/artikel_dan_berita/dari_pegawai_disparbudpora_ke_keluarga_penyerahan_telur_di_lokasi_stunting_kereng_bangkirai.pdf,ef26a663261e4d40c0975576ad497709d03bee490662175ef704e3119c0a42a5,5317,,ya
deskriptif__artikel_dan_berita__memahami_turis_dan_merancang_strategi_wisata_palangka_raya,Memahami Turis dan Merancang Strategi Wisata Palangka Raya,pdf,deskriptif,artikel_dan_berita,post,2025-10-10,https://disparbudpora.palangkaraya.go.id/memahami-turis-dan-merancang-strategi-wisata-palangka-raya/,deskriptif/artikel_dan_berita_pariwisata/memahami_turis_dan_merancang_strategi_wisata_palangka_raya.pdf,documents/deskriptif/artikel_dan_berita/memahami_turis_dan_merancang_strategi_wisata_palangka_raya.pdf,8f19ab367821ad3799b79115282151afd97c206342e7ca2be6466bdc4a9e1ee8,6493,,ya
deskriptif__artikel_dan_berita__ibu_ita_dwi_rahayu_dan_bidang_budaya_bersama_tim_kalteng_ikuti_sidang_wbtbi_2025_harapan_besar_bagi_3_karya_budaya_dayak,Ibu Ita Dwi Rahayu dan Bidang Budaya bersama Tim Kalteng Ikuti Sidang WBTbI 2025: Harapan Besar bagi 3 Karya Budaya Dayak,pdf,deskriptif,artikel_dan_berita,post,2025-10-07,https://disparbudpora.palangkaraya.go.id/ibu-ita-dwi-rahayu-dan-bidang-budaya-bersama-tim-kalteng-ikuti-sidang-wbtbi-2025-harapan-besar-bagi-3-karya-budaya-dayak/,deskriptif/artikel_dan_berita_pariwisata/ibu_ita_dwi_rahayu_dan_bidang_budaya_bersama_tim_kalteng_ikuti_sidang_wbtbi_2025_harapan_besar_bagi_3_karya_budaya_dayak.pdf,documents/deskriptif/artikel_dan_berita/ibu_ita_dwi_rahayu_dan_bidang_budaya_bersama_tim_kalteng_ikuti_sidang_wbtbi_2025_harapan_besar_bagi_3_karya_budaya_dayak.pdf,bee480c5e043d53d24f0542c3e6094fcf1a72421151dcea372679f0e9ba58b80,6315,,ya
deskriptif__objek_wisata__wisata_matan_andau_resort_staycation_kekinian_yang_bikin_ketagihan,Wisata Matan Andau Resort: Staycation Kekinian yang Bikin Ketagihan!,pdf,deskriptif,objek_wisata,post,2025-10-05,https://disparbudpora.palangkaraya.go.id/wisata-matan-andau-resort-staycation-kekinian-yang-bikin-ketagihan/,deskriptif/objek_wisata/wisata_matan_andau_resort_staycation_kekinian_yang_bikin_ketagihan.pdf,documents/deskriptif/objek_wisata/wisata_matan_andau_resort_staycation_kekinian_yang_bikin_ketagihan.pdf,526499e70186a70be28ef5106f1f73956882da287f1eda6eeca76d97669a6b46,6120,,ya
deskriptif__artikel_dan_berita__kabid_pemasaran_pariwisata_ikut_membatik_dalam_peringatan_hari_batik_nasional_2025,Kabid Pemasaran Pariwisata Ikut Membatik dalam Peringatan Hari Batik Nasional 2025,pdf,deskriptif,artikel_dan_berita,post,2025-10-03,https://disparbudpora.palangkaraya.go.id/kabid-pemasaran-pariwisata-ikut-membatik-dalam-peringatan-hari-batik-nasional-2025/,deskriptif/artikel_dan_berita_pariwisata/kabid_pemasaran_pariwisata_ikut_membatik_dalam_peringatan_hari_batik_nasional_2025.pdf,documents/deskriptif/artikel_dan_berita/kabid_pemasaran_pariwisata_ikut_membatik_dalam_peringatan_hari_batik_nasional_2025.pdf,16389f649b4265358b3f0b49155a742984421a8154b832bff78899752ef28756,6233,,ya
deskriptif__artikel_dan_berita__dialog_strategi_pengembangan_wisata_komisi_iii_dprd_kotawaringin_timur_kunjungi_disparbudpora,"Dialog Strategi Pengembangan Wisata, Komisi III DPRD Kotawaringin Timur Kunjungi DISPARBUDPORA",pdf,deskriptif,artikel_dan_berita,post,2025-10-01,https://disparbudpora.palangkaraya.go.id/dialog-strategi-pengembangan-wisata-komisi-iii-dprd-kotawaringin-timur-kunjungi-disparbudpora/,deskriptif/artikel_dan_berita_pariwisata/dialog_strategi_pengembangan_wisata_komisi_iii_dprd_kotawaringin_timur_kunjungi_disparbudpora.pdf,documents/deskriptif/artikel_dan_berita/dialog_strategi_pengembangan_wisata_komisi_iii_dprd_kotawaringin_timur_kunjungi_disparbudpora.pdf,374ac471a09a2c780cadb67a8bac40c69e52dc9ed430916cd2ae9129b7548887,7663,,ya
deskriptif__artikel_dan_berita__kaji_wisata_desa_untuk_pacu_pad_dprd_barito_timur_kunker_ke_disparbudpora_palangka_raya,Kaji Wisata Desa Untuk Pacu PAD : DPRD Barito Timur Kunker ke DISPARBUDPORA Palangka Raya,pdf,deskriptif,artikel_dan_berita,post,2025-09-29,https://disparbudpora.palangkaraya.go.id/6339-2/,deskriptif/artikel_dan_berita_pariwisata/6339_2.pdf,documents/deskriptif/artikel_dan_berita/kaji_wisata_desa_untuk_pacu_pad_dprd_barito_timur_kunker_ke_disparbudpora_palangka_raya.pdf,505d4057810201b193ee8a07f14210e1ea524a88efc6f07ef913fbc1b37a204a,6756,,ya
deskriptif__artikel_dan_berita__bimtek_ekowisata_kalteng_kuncoro_adi_dorong_kebijakan_pariwisata_berkelanjutan,Bimtek Ekowisata Kalteng: Kuncoro Adi Dorong Kebijakan Pariwisata Berkelanjutan,pdf,deskriptif,artikel_dan_berita,post,2025-09-25,https://disparbudpora.palangkaraya.go.id/imtek-ekowisata-kalteng-kuncoro-adi-dorong-sinergi-pariwisata-dan-lingkungan/,deskriptif/artikel_dan_berita_pariwisata/imtek_ekowisata_kalteng_kuncoro_adi_dorong_sinergi_pariwisata_dan_lingkungan.pdf,documents/deskriptif/artikel_dan_berita/bimtek_ekowisata_kalteng_kuncoro_adi_dorong_kebijakan_pariwisata_berkelanjutan.pdf,af9d4f9bf3d2d613814d8d70a5b65ac2f5d0fb63d321e9916795c8a8e70a55c5,3766,,ya
deskriptif__artikel_dan_berita__gelar_seni_budaya_warnai_peringatan_hari_pariwisata_sedunia_di_taman_budaya_kalteng,Gelar Seni Budaya Warnai Peringatan Hari Pariwisata Sedunia di Taman Budaya Kalteng,pdf,deskriptif,artikel_dan_berita,post,2025-09-21,https://disparbudpora.palangkaraya.go.id/gelar-seni-budaya-warnai-peringatan-hari-pariwisata-sedunia-di-taman-budaya-kalteng/,deskriptif/artikel_dan_berita_pariwisata/gelar_seni_budaya_warnai_peringatan_hari_pariwisata_sedunia_di_taman_budaya_kalteng.pdf,documents/deskriptif/artikel_dan_berita/gelar_seni_budaya_warnai_peringatan_hari_pariwisata_sedunia_di_taman_budaya_kalteng.pdf,dc2b9ed90ab4e124c74e958d8d0b18da7deb8afc2ce0e123ea2971b8d4fa6c52,4826,,ya
deskriptif__event_pariwisata__rawafest_ecotourism_2025_resmi_dibuka_sinergi_seni_alam_di_kota_cantik,"Rawafest Ecotourism 2025 Resmi Dibuka, Sinergi Seni & Alam di Kota Cantik",pdf,deskriptif,event_pariwisata,post,2025-09-19,https://disparbudpora.palangkaraya.go.id/rawafest-ecotourism-2025-resmi-dibuka-sinergi-seni-alam-di-kota-cantik/,deskriptif/event_pariwisata/rawafest_ecotourism_2025_resmi_dibuka_sinergi_seni_alam_di_kota_cantik.pdf,documents/deskriptif/event_pariwisata/rawafest_ecotourism_2025_resmi_dibuka_sinergi_seni_alam_di_kota_cantik.pdf,c3d9513324a2cb362ee02d257d0e0d646c1d3047994b6e92c8f3f849f5b21a5c,5804,,ya
deskriptif__artikel_dan_berita__smart_tourism_palangka_raya_pariwisata_terintegrasi_untuk_kota_cantik,Smart Tourism Palangka Raya: Pariwisata Terintegrasi Untuk Kota Cantik ?,pdf,deskriptif,artikel_dan_berita,post,2025-09-18,https://disparbudpora.palangkaraya.go.id/smart-tourism-palangka-raya-pariwisata-terintegrasi-untuk-kota-cantik/,deskriptif/artikel_dan_berita_pariwisata/smart_tourism_palangka_raya_pariwisata_terintegrasi_untuk_kota_cantik.pdf,documents/deskriptif/artikel_dan_berita/smart_tourism_palangka_raya_pariwisata_terintegrasi_untuk_kota_cantik.pdf,dc5d304e4d3ba98a5b0387a3ba2cb4e30b2ecc602c9f0a1e01ba545657a7af89,6939,,ya
deskriptif__artikel_dan_berita__siapkah_palangka_raya_jadi_magnet_instagram_tourism,Siapkah Palangka Raya Jadi Magnet Instagram Tourism?,pdf,deskriptif,artikel_dan_berita,post,2025-09-16,https://disparbudpora.palangkaraya.go.id/menjadi-destinasi-instagramable-siapkah-palangka-raya/,deskriptif/artikel_dan_berita_pariwisata/menjadi_destinasi_instagramable_siapkah_palangka_raya.pdf,documents/deskriptif/artikel_dan_berita/siapkah_palangka_raya_jadi_magnet_instagram_tourism.pdf,559deeb08bb9dda1c6ced7e54d986d28208574c0235e8add97ec94c819bc5029,8018,,ya
deskriptif__artikel_dan_berita__menara_air_memori_kota_cagar_budaya_tower_pdam_kota_palangka_raya,Menara Air & Memori Kota : Cagar Budaya Tower PDAM Kota Palangka Raya,pdf,deskriptif,artikel_dan_berita,post,2025-09-13,https://disparbudpora.palangkaraya.go.id/menara-air-memori-kota-cagar-budaya-tower-pdam-kota-palangka-raya/,deskriptif/artikel_dan_berita_pariwisata/menara_air_memori_kota_cagar_budaya_tower_pdam_kota_palangka_raya.pdf,documents/deskriptif/artikel_dan_berita/menara_air_memori_kota_cagar_budaya_tower_pdam_kota_palangka_raya.pdf,89dfd7a81f27b6d8cfeaaa2a51b38c98ee834340ef182494629fd4c737684de0,9279,,ya
deskriptif__objek_wisata__palangka_raya_close_up_10_destinasi_palangka_raya_yang_bikin_kamu_jatuh_cinta,Palangka Raya Close-Up: 10 Destinasi Palangka Raya yang Bikin Kamu Jatuh Cinta,pdf,deskriptif,objek_wisata,post,2025-09-09,https://disparbudpora.palangkaraya.go.id/palangka-raya-close-up-10-destinasi-palangka-raya-yang-bikin-kamu-jatuh-cinta/,deskriptif/objek_wisata/palangka_raya_close_up_10_destinasi_palangka_raya_yang_bikin_kamu_jatuh_cinta.pdf,documents/deskriptif/objek_wisata/palangka_raya_close_up_10_destinasi_palangka_raya_yang_bikin_kamu_jatuh_cinta.pdf,78be281e5a64843e72268ae04246fb2c64de58aae2a220493ca47265b3e2b4be,8268,,ya
deskriptif__artikel_dan_berita__membangun_citra_green_tourism_di_palangka_raya_dari_jargon_menuju_aksi_nyata,Membangun Citra Green Tourism di Palangka Raya: Dari Jargon Menuju Aksi Nyata,pdf,deskriptif,artikel_dan_berita,post,2025-09-07,https://disparbudpora.palangkaraya.go.id/membangun-citra-green-tourism-di-palangka-raya-dari-jargon-menuju-aksi-nyata/,deskriptif/artikel_dan_berita_pariwisata/membangun_citra_green_tourism_di_palangka_raya_dari_jargon_menuju_aksi_nyata.pdf,documents/deskriptif/artikel_dan_berita/membangun_citra_green_tourism_di_palangka_raya_dari_jargon_menuju_aksi_nyata.pdf,d03d144c8b964c0368da0091c976edcfa793a2813cb7489334522fd2cc672ede,5915,,ya
deskriptif__event_pariwisata__rawa_fest_ecotourism_2025_siap_guncang_wisata_kereng_bangkirai,Rawa Fest ECOTOURISM 2025 Siap Guncang Wisata Kereng Bangkirai,pdf,deskriptif,event_pariwisata,post,2025-09-05,https://disparbudpora.palangkaraya.go.id/rawa-fest-ecotourism-2025-siap-guncang-wisata-kereng-bangkirai/,deskriptif/event_pariwisata/rawa_fest_ecotourism_2025_siap_guncang_wisata_kereng_bangkirai.pdf,documents/deskriptif/event_pariwisata/rawa_fest_ecotourism_2025_siap_guncang_wisata_kereng_bangkirai.pdf,4880e975c04317cdb56d4904a081674cfa193c24d1b1a7a686f1d04d42befafa,5214,,ya
deskriptif__artikel_dan_berita__tren_solo_traveler_dan_potensi_pasar_palangka_raya,Tren Solo Traveler dan Potensi Pasar Palangka Raya,pdf,deskriptif,artikel_dan_berita,post,2025-09-02,https://disparbudpora.palangkaraya.go.id/tren-solo-traveler-dan-potensi-pasar-palangka-raya/,deskriptif/artikel_dan_berita_pariwisata/tren_solo_traveler_dan_potensi_pasar_palangka_raya.pdf,documents/deskriptif/artikel_dan_berita/tren_solo_traveler_dan_potensi_pasar_palangka_raya.pdf,8db5efcbc84638e71771b90f09e8596e878e00a9f8a20d7d6127943bd4dbe18b,6284,,ya
deskriptif__artikel_dan_berita__kepala_disparbudpora_palangka_raya_buka_sertifikasi_kompetensi_marketing_communication_specialist,Kepala DISPARBUDPORA Palangka Raya Buka Sertifikasi Kompetensi Marketing Communication Specialist,pdf,deskriptif,artikel_dan_berita,post,2025-08-31,https://disparbudpora.palangkaraya.go.id/kadis-pariwisata-palangka-raya-buka-sertifikasi-kompetensi-marketing-communication-specialist/,deskriptif/artikel_dan_berita_pariwisata/kadis_pariwisata_palangka_raya_buka_sertifikasi_kompetensi_marketing_communication_specialist.pdf,documents/deskriptif/artikel_dan_berita/kepala_disparbudpora_palangka_raya_buka_sertifikasi_kompetensi_marketing_communication_specialist.pdf,d0e62d36cacf849a4e619b9ab4c1fb371e41ea4415f49d4c4c37698f2ca2ae79,5251,,ya
deskriptif__artikel_dan_berita__dinas_pariwisata_dan_opd_palangka_raya_kompak_jaga_kebersihan_kota,Dinas Pariwisata dan OPD Palangka Raya Kompak Jaga Kebersihan Kota,pdf,deskriptif,artikel_dan_berita,post,2025-08-31,https://disparbudpora.palangkaraya.go.id/dinas-pariwisata-dan-opd-palangka-raya-kompak-jaga-kebersihan-kota/,deskriptif/artikel_dan_berita_pariwisata/dinas_pariwisata_dan_opd_palangka_raya_kompak_jaga_kebersihan_kota.pdf,documents/deskriptif/artikel_dan_berita/dinas_pariwisata_dan_opd_palangka_raya_kompak_jaga_kebersihan_kota.pdf,e439d511236194d74dada521f5207c267bfaa631daf41c0bc2b65518afa8521b,2609,,ya
deskriptif__artikel_dan_berita__optimalisasi_media_digital_untuk_pemasaran_destinasi_palangka_raya,Optimalisasi Media Digital untuk Pemasaran Destinasi Palangka Raya,pdf,deskriptif,artikel_dan_berita,post,2025-08-22,https://disparbudpora.palangkaraya.go.id/optimalisasi-media-digital-untuk-pemasaran-destinasi-palangka-raya/,deskriptif/artikel_dan_berita_pariwisata/optimalisasi_media_digital_untuk_pemasaran_destinasi_palangka_raya.pdf,documents/deskriptif/artikel_dan_berita/optimalisasi_media_digital_untuk_pemasaran_destinasi_palangka_raya.pdf,85f837642d87ad1089a9469a17e5e49cb23122be0094998ea1cd31e9259a82d8,6302,,ya
deskriptif__artikel_dan_berita__membedah_strategi_branding_destinasi_wisata_palangka_raya,Membedah Strategi Branding Destinasi Wisata Palangka Raya,pdf,deskriptif,artikel_dan_berita,post,2025-08-21,https://disparbudpora.palangkaraya.go.id/membedah-strategi-branding-destinasi-wisata-palangka-raya/,deskriptif/artikel_dan_berita_pariwisata/membedah_strategi_branding_destinasi_wisata_palangka_raya.pdf,documents/deskriptif/artikel_dan_berita/membedah_strategi_branding_destinasi_wisata_palangka_raya.pdf,3f23a2a0fff52e54cb4bab98391ed67b0b61d7831ca1c93c3baed834d2dd3b04,6162,,ya
deskriptif__objek_wisata__pesona_wisata_air_hitam_petualangan_seru_di_dermaga_kereng_bangkirai_yang_bikin_ketagihan,Pesona Wisata Air Hitam : Petualangan Seru di Dermaga Kereng Bangkirai yang Bikin Ketagihan!,pdf,deskriptif,objek_wisata,post,2025-08-21,https://disparbudpora.palangkaraya.go.id/rahasia-sungai-hitam-palangka-raya-petualangan-seru-di-dermaga-kereng-bangkirai-yang-bikin-ketagihan/,deskriptif/objek_wisata/rahasia_sungai_hitam_palangka_raya_petualangan_seru_di_dermaga_kereng_bangkirai_yang_bikin_ketagihan.pdf,documents/deskriptif/objek_wisata/pesona_wisata_air_hitam_petualangan_seru_di_dermaga_kereng_bangkirai_yang_bikin_ketagihan.pdf,4cf4b6df5b9973b2a66b13019a8f00cf8e43a094d529b247225f1491287a4745,5919,,ya
deskriptif__artikel_dan_berita__wisata_berbasis_hati_cara_baru_memikat_turis_ke_palangka_raya,Wisata Berbasis Hati: Cara Baru Memikat Turis ke Palangka Raya,pdf,deskriptif,artikel_dan_berita,post,2025-08-20,https://disparbudpora.palangkaraya.go.id/wisata-berbasis-hati-cara-baru-memikat-turis-ke-palangka-raya/,deskriptif/artikel_dan_berita_pariwisata/wisata_berbasis_hati_cara_baru_memikat_turis_ke_palangka_raya.pdf,documents/deskriptif/artikel_dan_berita/wisata_berbasis_hati_cara_baru_memikat_turis_ke_palangka_raya.pdf,726174caa2aac2288f10412cb998a09e73d9aa3b221ada037dc6b40422d98be2,6183,,ya
deskriptif__objek_wisata__hutan_pantung_seru_seruan_di_paru_paru_kota_palangka_raya,Hutan Pantung: Seru-seruan di Paru-Paru Kota Palangka Raya,pdf,deskriptif,objek_wisata,post,2025-08-13,https://disparbudpora.palangkaraya.go.id/hutan-pantung-seru-seruan-di-paru-paru-kota-palangka-raya/,deskriptif/objek_wisata/hutan_pantung_seru_seruan_di_paru_paru_kota_palangka_raya.pdf,documents/deskriptif/objek_wisata/hutan_pantung_seru_seruan_di_paru_paru_kota_palangka_raya.pdf,17bde405316ad203a1e444f0b3f34f66ac305644ed4ab663c31b2ce95dc49229,3141,,ya
deskriptif__objek_wisata__rasakan_adrenalin_wisata_atv_seru_di_tanduhan,Rasakan Adrenalin! Wisata ATV Seru di Tanduhan,pdf,deskriptif,objek_wisata,post,2025-08-12,https://disparbudpora.palangkaraya.go.id/rasakan-adrenalin-wisata-atv-seru-di-tanduhan/,deskriptif/objek_wisata/rasakan_adrenalin_wisata_atv_seru_di_tanduhan.pdf,documents/deskriptif/objek_wisata/rasakan_adrenalin_wisata_atv_seru_di_tanduhan.pdf,e71003028dd59ef6c50d64db710ca8a3f7191c72b5477f7b73357b68583e6eb6,3691,,ya
deskriptif__artikel_dan_berita__anak_muda_digitalisasi_dan_harapan_baru_wisata_palangka_raya,"Anak Muda, Digitalisasi, dan Harapan Baru Wisata Palangka Raya",pdf,deskriptif,artikel_dan_berita,post,2025-08-12,https://disparbudpora.palangkaraya.go.id/anak-muda-digitalisasi-dan-harapan-baru-wisata-palangka-raya/,deskriptif/artikel_dan_berita_pariwisata/anak_muda_digitalisasi_dan_harapan_baru_wisata_palangka_raya.pdf,documents/deskriptif/artikel_dan_berita/anak_muda_digitalisasi_dan_harapan_baru_wisata_palangka_raya.pdf,e151b09210e5ab521f58d16ed524a7c507fadf2d954376a74229bb4b9d6542ab,8061,,ya
deskriptif__objek_wisata__menjelajahi_pesona_danum_bahandang_permata_tersembunyi_di_jantung_palangka_raya,Menjelajahi Pesona Danum Bahandang: Permata Tersembunyi di Jantung Palangka Raya,pdf,deskriptif,objek_wisata,post,2025-08-08,https://disparbudpora.palangkaraya.go.id/menjelajahi-pesona-danum-bahandang-permata-tersembunyi-di-jantung-palangka-raya/,deskriptif/objek_wisata/menjelajahi_pesona_danum_bahandang_permata_tersembunyi_di_jantung_palangka_raya.pdf,documents/deskriptif/objek_wisata/menjelajahi_pesona_danum_bahandang_permata_tersembunyi_di_jantung_palangka_raya.pdf,e6df4e347e009a41bc73830c277e8c4962b15444d8e92cc417ad20c05916e0df,8116,,ya
deskriptif__artikel_dan_berita__pesona_muda_palangka_raya_kiprah_ajang_duta_pariwisata_2025,Pesona Muda Palangka Raya: Kiprah Ajang Duta Pariwisata 2025,pdf,deskriptif,artikel_dan_berita,post,2025-08-07,https://disparbudpora.palangkaraya.go.id/pesona-muda-palangka-raya-kiprah-ajang-duta-pariwisata-2025/,deskriptif/artikel_dan_berita_pariwisata/pesona_muda_palangka_raya_kiprah_ajang_duta_pariwisata_2025.pdf,documents/deskriptif/artikel_dan_berita/pesona_muda_palangka_raya_kiprah_ajang_duta_pariwisata_2025.pdf,103067d74eb39924efcfc6cd2982d1fe16ca42eadd1009c8e67b5fc8dde1fc33,6338,,ya
deskriptif__event_pariwisata__lewu_palangka_festival_2025_pesta_budaya_dan_ekonomi_kreatif_kota_cantik,Lewu Palangka Festival 2025: Pesta Budaya dan Ekonomi Kreatif Kota Cantik,pdf,deskriptif,event_pariwisata,post,2025-08-06,https://disparbudpora.palangkaraya.go.id/lewu-palangka-festival-2025-pesta-budaya-dan-ekonomi-kreatif-kota-cantik/,deskriptif/event_pariwisata/lewu_palangka_festival_2025_pesta_budaya_dan_ekonomi_kreatif_kota_cantik.pdf,documents/deskriptif/event_pariwisata/lewu_palangka_festival_2025_pesta_budaya_dan_ekonomi_kreatif_kota_cantik.pdf,039ac440b492415c3f501eba43452a19fd2fb284cf440005296d918297512eaf,5816,,ya
deskriptif__artikel_dan_berita__ketika_promosi_wisata_tak_lagi_cukup_strategi_emosional_dan_budaya_jadi_andalan,Ketika Promosi Wisata Tak Lagi Cukup: Strategi Emosional dan Budaya Jadi Andalan,pdf,deskriptif,artikel_dan_berita,post,2025-08-05,https://disparbudpora.palangkaraya.go.id/ketika-promosi-wisata-tak-lagi-cukup-strategi-emosional-dan-budaya-jadi-andalan/,deskriptif/artikel_dan_berita_pariwisata/ketika_promosi_wisata_tak_lagi_cukup_strategi_emosional_dan_budaya_jadi_andalan.pdf,documents/deskriptif/artikel_dan_berita/ketika_promosi_wisata_tak_lagi_cukup_strategi_emosional_dan_budaya_jadi_andalan.pdf,c5be0bc1953215fbc7d96440a15c216aeade6447d98b60102ee51801cc41c444,6384,,ya
deskriptif__objek_wisata__wisata_sei_batu,Wisata Sei Batu,pdf,deskriptif,objek_wisata,post,2025-03-11,https://disparbudpora.palangkaraya.go.id/wisata-sei-batu/,deskriptif/objek_wisata/wisata_sei_batu.pdf,documents/deskriptif/objek_wisata/wisata_sei_batu.pdf,8d8692f7cd3299f024d04e7206a6585e1d6daffe154f3240031216a6eb866e62,2807,,ya
deskriptif__objek_wisata__taman_pasuk_kameloh,Taman Pasuk Kameloh,pdf,deskriptif,objek_wisata,post,2025-02-18,https://disparbudpora.palangkaraya.go.id/taman-pasuk-kameloh/,deskriptif/objek_wisata/taman_pasuk_kameloh.pdf,documents/deskriptif/objek_wisata/taman_pasuk_kameloh.pdf,318315c10831f9d34476268249d348629585cccdddbb9043cb18a5edf04e3ed8,2455,,ya
deskriptif__objek_wisata__danau_tahai,Danau Tahai,pdf,deskriptif,objek_wisata,post,2025-01-21,https://disparbudpora.palangkaraya.go.id/danau-tahai-2/,deskriptif/objek_wisata/danau_tahai_2.pdf,documents/deskriptif/objek_wisata/danau_tahai.pdf,0ffbab5ee4163afb3a1d775300fa4c43c98969877c9e9043dedd9973ca4b7f17,2533,,ya
deskriptif__objek_wisata__agrowisata_kebun_buah_misik,Agrowisata Kebun Buah Misik,pdf,deskriptif,objek_wisata,post,2024-10-24,https://disparbudpora.palangkaraya.go.id/agrowisata-kebun-buah-misik/,deskriptif/objek_wisata/agrowisata_kebun_buah_misik.pdf,documents/deskriptif/objek_wisata/agrowisata_kebun_buah_misik.pdf,97a2b669090ccfaac2fa3d730946c339ea29f86ce25211ad441638989d22e60f,2835,,ya
deskriptif__objek_wisata__5528_2,5528-2,pdf,deskriptif,objek_wisata,post,2024-10-22,https://disparbudpora.palangkaraya.go.id/5528-2/,deskriptif/objek_wisata/5528_2.pdf,documents/deskriptif/objek_wisata/5528_2.pdf,cf9a1a31403c193a77c690c146b99d4d630ec64b65ef95da22500c8790731228,2753,,ya
deskriptif__objek_wisata__museum_balanga,Museum Balanga,pdf,deskriptif,objek_wisata,post,2024-10-14,https://disparbudpora.palangkaraya.go.id/museum-balanga/,deskriptif/objek_wisata/museum_balanga.pdf,documents/deskriptif/objek_wisata/museum_balanga.pdf,7a183f5672250eff4bc6479c0efbd6a64d03965bb39aa452f9b6ac8f8247be78,2782,,ya
